GeneName,up5,dn5,unchange5,all,HN5
OR51F2,0,0,322,322,0
OR4Q2,0,0,322,322,0
ZNF492,2,2,318,322,0
ADAM22,8,8,306,322,0
SERPIND1,5,5,312,322,0
TRBV29-1,18,18,286,322,0
RAVER1,8,8,306,322,0
MCOLN3,4,4,314,322,0
CD1B,0,0,322,322,0
CARD10,5,5,312,322,0
CAPZA3,1,1,320,322,0
SERPINB4,3,3,316,322,0
TRAV16,2,2,318,322,0
DENND4B,6,6,310,322,0
SERPINB12,0,0,322,322,0
CAPSL,17,17,288,322,0
OR4K14,0,0,322,322,0
CLEC4M,0,0,322,322,0
SAA2-SAA4,5,5,312,322,0
OAS2,1,1,320,322,0
TRAV2,1,1,320,322,0
OR4K2,1,1,320,322,0
CTAGE15,14,14,294,322,0
SERPINA12,0,0,322,322,0
ACTRT1,0,0,322,322,0
SERPINA11,0,0,322,322,0
RFK,5,5,312,322,0
DPPA4,3,3,316,322,0
OR52E2,2,2,318,322,0
TRAV13-1,2,2,318,322,0
ZAN,1,1,320,322,0
OR4F4,5,5,312,322,0
PGLYRP4,0,0,322,322,0
TRAV12-1,0,0,322,322,0
LCN9,7,7,308,322,0
NR1I2,3,3,316,322,0
GLIS1,5,5,312,322,0
TRBV4-2,1,1,320,322,0
ZSCAN21,10,10,302,322,0
ZNF891,3,3,316,322,0
ZBED3,6,6,310,322,0
NUMBL,9,9,304,322,0
CARF,7,7,308,322,0
FMC1-LUC7L2,17,17,288,322,0
GBP7,0,0,322,322,0
TRAV12-3,4,4,314,322,0
RFLNA,7,7,308,322,0
SERPING1,4,4,314,322,0
TRBV3-1,2,2,318,322,0
MCPH1,5,5,312,322,0
LRP8,7,7,308,322,0
DPP7,15,15,292,322,0
MCM9,3,3,316,322,0
SAGE1,1,1,320,322,0
TRAV20,1,1,320,322,0
TRBV2,3,3,316,322,0
SAMSN1,2,2,318,322,0
TRBV17,3,3,316,322,0
LRCH1,6,6,310,322,0
ZNF99,1,1,320,322,0
LEPR,5,5,312,322,0
OR52E5,0,0,322,322,0
CCSER2,6,6,310,322,0
LEXM,7,7,308,322,0
NEMF,6,6,310,322,0
SEMA5B,11,11,300,322,0
DPEP3,0,0,322,322,0
TRBV16,3,3,316,322,0
NR2C2AP,11,11,300,322,0
NELL1,1,1,320,322,0
RESF1,8,8,306,322,0
OASL,4,4,314,322,0
CA14,13,13,296,322,0
LRAT,4,4,314,322,0
PGAM4,10,10,302,322,0
CPA3,0,0,322,322,0
ADAM33,2,2,318,322,0
LEMD3,4,4,314,322,0
ZBTB37,3,3,316,322,0
OR4M1,0,0,322,322,0
ADAMDEC1,0,0,322,322,0
TRAV21,0,0,322,322,0
REXO1,7,7,308,322,0
OR4L1,0,0,322,322,0
ZBTB17,10,10,302,322,0
GID4,6,6,310,322,0
GLI4,8,8,306,322,0
CAPN7,5,5,312,322,0
ZNF274,5,5,312,322,0
ZNF285,7,7,308,322,0
OR2I1P,1,1,320,322,0
LECT2,8,8,306,322,0
ZNF284,4,4,314,322,0
HOGA1,6,6,310,322,0
ZNF283,7,7,308,322,0
DENND6A,5,5,312,322,0
SEPTIN5,15,15,292,322,0
GIMAP1-GIMAP5,0,0,322,322,0
RETREG1,10,10,302,322,0
ADAM7,0,0,322,322,0
TRAJ50,0,0,322,322,0
CALCR,0,0,322,322,0
LUC7L,10,10,302,322,0
DHX33,3,3,316,322,0
HMG20A,9,9,304,322,0
MAGEB5,0,0,322,322,0
METTL16,5,5,312,322,0
NUDT19,5,5,312,322,0
RNASE3,4,4,314,322,0
OR5V1,0,0,322,322,0
C1orf112,7,7,308,322,0
C1orf115,6,6,310,322,0
CCDC169,6,6,310,322,0
SLC24A4,6,6,310,322,0
PYROXD2,5,5,312,322,0
KRTAP24-1,0,0,322,322,0
RPL13A,9,9,304,322,0
RNASE4,14,14,294,322,0
FBN1,4,4,314,322,0
SLC36A2,3,3,316,322,0
ZNF831,0,0,322,322,0
METTL23,10,10,302,322,0
GDF2,0,0,322,322,0
KRTAP20-2,8,8,306,322,0
MAP1S,12,12,298,322,0
DIAPH2,1,1,320,322,0
OR2W1,3,3,316,322,0
MAB21L4,10,10,302,322,0
RAB27A,3,3,316,322,0
SLC35G2,6,6,310,322,0
CCDC175,2,2,318,322,0
FEZF1,2,2,318,322,0
TRAJ24,0,0,322,322,0
GNPTAB,6,6,310,322,0
KRTAP19-7,3,3,316,322,0
SLC24A1,4,4,314,322,0
GNL1,8,8,306,322,0
SLC35F5,4,4,314,322,0
RIC3,10,10,302,322,0
OR1G1,0,0,322,322,0
ZNF32,11,11,300,322,0
WWOX,8,8,306,322,0
OR5T1,0,0,322,322,0
RAB40B,8,8,306,322,0
NPVF,0,0,322,322,0
ZNF135,3,3,316,322,0
OR2Z1,0,0,322,322,0
OR5M9,0,0,322,322,0
SLC39A11,9,9,304,322,0
OR5M8,0,0,322,322,0
OR6Q1,1,1,320,322,0
CCDC146,4,4,314,322,0
TRAJ34,0,0,322,322,0
SLC22A15,5,5,312,322,0
RAB3C,1,1,320,322,0
TRAF3,6,6,310,322,0
TRAJ3,2,2,318,322,0
ADGRG4,0,0,322,322,0
GDF3,1,1,320,322,0
CCDC160,8,8,306,322,0
SLC22A25,1,1,320,322,0
OR6N2,0,0,322,322,0
ZNF804A,1,1,320,322,0
CCER1,0,0,322,322,0
SLC22A4,1,1,320,322,0
KRTAP29-1,1,1,320,322,0
NUDT15,2,2,318,322,0
KRTAP27-1,0,0,322,322,0
KRTAP26-1,0,0,322,322,0
OR5T2,0,0,322,322,0
SLC25A35,7,7,308,322,0
CLDN8,0,0,322,322,0
CPXCR1,0,0,322,322,0
ANO2,5,5,312,322,0
C18orf63,0,0,322,322,0
CCDC195,6,6,310,322,0
OR6C65,0,0,322,322,0
KRTAP10-11,1,1,320,322,0
TRAJ14,0,0,322,322,0
KRTAP10-10,0,0,322,322,0
FEV,5,5,312,322,0
KRT9,2,2,318,322,0
TRGV3,21,21,280,322,0
KRTAP1-3,0,0,322,322,0
GCNT7,8,8,306,322,0
ZNF821,9,9,304,322,0
ZSWIM7,7,7,308,322,0
SLC26A9,0,0,322,322,0
SLC30A7,3,3,316,322,0
R3HCC1L,6,6,310,322,0
OR6C68,1,1,320,322,0
OR2T35,0,0,322,322,0
ZNF512B,8,8,306,322,0
CLDN7,17,17,288,322,0
CCDC189,13,13,296,322,0
TRH,1,1,320,322,0
SLC2A7,1,1,320,322,0
CCDC85A,1,1,320,322,0
CPB2,2,2,318,322,0
KRTAP10-9,0,0,322,322,0
KRTAP10-8,0,0,322,322,0
CT47A1,7,7,308,322,0
DEF6,6,6,310,322,0
MAGEA11,5,5,312,322,0
OR6C74,0,0,322,322,0
KRTAP13-1,1,1,320,322,0
OR1E1,1,1,320,322,0
RP1L1,0,0,322,322,0
OR6C1,0,0,322,322,0
FGA,1,1,320,322,0
RIN3,7,7,308,322,0
SLC35D2,5,5,312,322,0
KRTAP19-4,4,4,314,322,0
DEFA6,1,1,320,322,0
CCDC28A,5,5,312,322,0
PHF11,6,6,310,322,0
RNF26,9,9,304,322,0
OR2T2,0,0,322,322,0
KRTAP19-6,1,1,320,322,0
ROS1,1,1,320,322,0
OR2T10,0,0,322,322,0
TRAJ21,0,0,322,322,0
OR14K1,3,3,316,322,0
TRAJ2,2,2,318,322,0
FRA10AC1,3,3,316,322,0
RNF220,9,9,304,322,0
TRAJ19,0,0,322,322,0
OR14L1P,1,1,320,322,0
MAGEB1,1,1,320,322,0
HLA-DRB5,5,5,312,322,0
RIOK1,6,6,310,322,0
TRAJ18,2,2,318,322,0
FHL2,9,9,304,322,0
RMC1,8,8,306,322,0
KRTAP15-1,1,1,320,322,0
DEFA5,8,8,306,322,0
TRGV11,2,2,318,322,0
NEURL2,17,17,288,322,0
ZNF205,13,13,296,322,0
SLC26A5,6,6,310,322,0
MAP3K14,5,5,312,322,0
SLC2A4,7,7,308,322,0
ZNF234,4,4,314,322,0
WFDC1,8,8,306,322,0
KRT32,1,1,320,322,0
RNF149,5,5,312,322,0
KRT34,5,5,312,322,0
MFSD6,11,11,300,322,0
TRABD2B,0,0,322,322,0
EXTL1,4,4,314,322,0
RAB6D,4,4,314,322,0
CCL13,1,1,320,322,0
OR5L1,0,0,322,322,0
OR5L2,0,0,322,322,0
RNASEL,5,5,312,322,0
MFSD3,6,6,310,322,0
SLC16A8,4,4,314,322,0
PWWP4,0,0,322,322,0
TRAJ36,1,1,320,322,0
ADGRL4,9,9,304,322,0
CCDC60,5,5,312,322,0
OR5I1,0,0,322,322,0
TRIM14,1,1,320,322,0
KRT6B,0,0,322,322,0
TRAJ5,2,2,318,322,0
TRAJ45,3,3,316,322,0
OR1B1,4,4,314,322,0
KRTAP5-5,2,2,318,322,0
CLEC11A,9,9,304,322,0
TRAJ42,2,2,318,322,0
OR4A47,1,1,320,322,0
KRTAP5-4,7,7,308,322,0
SLC16A10,7,7,308,322,0
RHOBTB2,8,8,306,322,0
TRAJ47,0,0,322,322,0
RPP38,9,9,304,322,0
EXTL2,7,7,308,322,0
ZNF226,7,7,308,322,0
CDCP2,3,3,316,322,0
WDR92,4,4,314,322,0
FDXR,9,9,304,322,0
NXPE2,3,3,316,322,0
OFD1,3,3,316,322,0
ZNF239,7,7,308,322,0
CCDC105,0,0,322,322,0
NWD2,0,0,322,322,0
XKR4,2,2,318,322,0
KRTAP7-1,2,2,318,322,0
SLC48A1,5,5,312,322,0
OR5K3,1,1,320,322,0
OR2L13,0,0,322,322,0
GDPD4,1,1,320,322,0
CCDC78,17,17,288,322,0
KRTAP9-3,0,0,322,322,0
DIPK1B,14,14,294,322,0
DIPK2B,2,2,318,322,0
OR5M1,0,0,322,322,0
SLAMF6,3,3,316,322,0
TRIP6,10,10,302,322,0
SLC17A9,14,14,294,322,0
CCDC112,3,3,316,322,0
CD8B2,0,0,322,322,0
OR5J2,0,0,322,322,0
LUZP4,2,2,318,322,0
DMRT3,5,5,312,322,0
CLDN3,4,4,314,322,0
DMRTC2,2,2,318,322,0
FRMD4B,9,9,304,322,0
DEFB110,2,2,318,322,0
SLC45A1,6,6,310,322,0
SLC12A9,9,9,304,322,0
OR5M10,0,0,322,322,0
CCDC68,6,6,310,322,0
KRTAP4-3,0,0,322,322,0
HLA-DRA,5,5,312,322,0
OR2M5,0,0,322,322,0
DEFB106A,0,0,322,322,0
DDX54,9,9,304,322,0
SLC17A2,0,0,322,322,0
OR4A5,0,0,322,322,0
XBP1,6,6,310,322,0
TRMT2B,3,3,316,322,0
TRAJ44,2,2,318,322,0
MAP3K6,9,9,304,322,0
C16orf78,0,0,322,322,0
SLC41A2,5,5,312,322,0
SLC13A5,6,6,310,322,0
RNF144A,4,4,314,322,0
SLC17A6,0,0,322,322,0
KRT6C,0,0,322,322,0
CD72,13,13,296,322,0
MEP1A,0,0,322,322,0
DMBT1,9,9,304,322,0
CH25H,1,2,319,322,-1
OR51B6,0,1,321,322,-1
ATP2B2,4,5,313,322,-1
RLN1,12,13,297,322,-1
TTC12,9,10,303,322,-1
TBC1D3,3,4,315,322,-1
RDH13,2,3,317,322,-1
TMEM107,6,7,309,322,-1
TTI1,6,7,309,322,-1
TSPAN10,5,6,311,322,-1
TMOD1,2,3,317,322,-1
TAF11L3,1,2,319,322,-1
TTF2,5,6,311,322,-1
TRBJ2-2,1,2,319,322,-1
PKD1L2,4,5,313,322,-1
DNPH1,8,9,305,322,-1
NMBR,2,3,317,322,-1
CCDC192,3,4,315,322,-1
NME3,8,9,305,322,-1
COMTD1,8,9,305,322,-1
TBCB,4,5,313,322,-1
MYO15A,8,9,305,322,-1
PLEKHH2,4,5,313,322,-1
ARMC6,7,8,307,322,-1
EREG,3,4,315,322,-1
FFAR2,3,4,315,322,-1
FXYD6-FXYD2,6,7,309,322,-1
TTLL7,2,3,317,322,-1
ATP2A3,4,5,313,322,-1
TADA2A,6,7,309,322,-1
ZNF641,10,11,301,322,-1
ZNF189,5,6,311,322,-1
OR2T34,0,1,321,322,-1
OR10J5,0,1,321,322,-1
CALCRL,6,7,309,322,-1
ZNF251,6,7,309,322,-1
HMGB4,0,1,321,322,-1
POTEB,0,1,321,322,-1
GIMAP1,0,1,321,322,-1
ERCC1,7,8,307,322,-1
ZNF25,6,7,309,322,-1
TRBJ2-1,4,5,313,322,-1
MATN4,7,8,307,322,-1
ZNF595,4,5,313,322,-1
OR4M2,1,2,319,322,-1
GZMK,0,1,321,322,-1
TSNAXIP1,16,17,289,322,-1
IFNW1,3,4,315,322,-1
IL36A,1,2,319,322,-1
OAS3,3,4,315,322,-1
SAMD9,1,2,319,322,-1
PLCXD1,7,8,307,322,-1
TRBV20-1,16,17,289,322,-1
RITA1,6,7,309,322,-1
ZNF485,11,12,299,322,-1
CAPN14,1,2,319,322,-1
NUP88,5,6,311,322,-1
IFT27,10,11,301,322,-1
ENTPD8,3,4,315,322,-1
REV1,5,6,311,322,-1
ACOD1,0,1,321,322,-1
LRFN5,2,3,317,322,-1
DIRAS3,9,10,303,322,-1
OR1F1,19,20,283,322,-1
DGCR6L,11,12,299,322,-1
ARL15,5,6,311,322,-1
MTCP1,7,8,307,322,-1
ZDHHC16,5,6,311,322,-1
UGCG,5,6,311,322,-1
RNF180,7,8,307,322,-1
HCN4,3,4,315,322,-1
TAS1R2,0,1,321,322,-1
FIGNL2,2,3,317,322,-1
SCFD1,5,6,311,322,-1
NT5C3B,4,5,313,322,-1
POT1,4,5,313,322,-1
RELL2,4,5,313,322,-1
SCAI,4,5,313,322,-1
REEP1,12,13,297,322,-1
MASTL,5,6,311,322,-1
PLD6,5,6,311,322,-1
ZNF48,10,11,301,322,-1
GABBR2,6,7,309,322,-1
OPN1SW,11,12,299,322,-1
LNP1,2,3,317,322,-1
TTC16,1,2,319,322,-1
GABRB2,0,1,321,322,-1
NT5DC1,7,8,307,322,-1
TMEM138,6,7,309,322,-1
TMIGD1,1,2,319,322,-1
NAE1,6,7,309,322,-1
ANKRD31,0,1,321,322,-1
CYP4F12,6,7,309,322,-1
OPN4,0,1,321,322,-1
TANGO2,5,6,311,322,-1
IL20RA,2,3,317,322,-1
CYP4F11,3,4,315,322,-1
TTC31,7,8,307,322,-1
FAM107A,7,8,307,322,-1
IL1RAPL1,4,5,313,322,-1
EPX,1,2,319,322,-1
ZNF222,5,6,311,322,-1
EXOSC4,10,11,301,322,-1
SCARF1,1,2,319,322,-1
IL21,1,2,319,322,-1
RNF170,11,12,299,322,-1
LMNB1,11,12,299,322,-1
GTSE1,4,5,313,322,-1
FIP1L1,8,9,305,322,-1
TARBP1,4,5,313,322,-1
IL1F10,1,2,319,322,-1
PCOLCE2,10,11,301,322,-1
CYP4F3,2,3,317,322,-1
MAGEB16,0,1,321,322,-1
ZNF214,2,3,317,322,-1
RNF207,2,3,317,322,-1
NLRP11,2,3,317,322,-1
RNASEH1,2,3,317,322,-1
ANXA4,6,7,309,322,-1
SATL1,0,1,321,322,-1
CT47A6,2,3,317,322,-1
CISH,8,9,305,322,-1
CPZ,5,6,311,322,-1
TRIM50,1,2,319,322,-1
IFNA4,1,2,319,322,-1
TMEM121B,1,2,319,322,-1
TTC21B,3,4,315,322,-1
LPIN2,8,9,305,322,-1
NLRP1,5,6,311,322,-1
OR4N4C,1,2,319,322,-1
TBC1D19,6,7,309,322,-1
OR4N4,7,8,307,322,-1
IFNA7,1,2,319,322,-1
FOXD2,4,5,313,322,-1
RERGL,6,7,309,322,-1
IL33,4,5,313,322,-1
IFIH1,6,7,309,322,-1
OR2T1,0,1,321,322,-1
TMEM135,7,8,307,322,-1
TSPAN19,27,28,267,322,-1
TAS2R39,0,1,321,322,-1
OPRM1,1,2,319,322,-1
IFNA14,1,2,319,322,-1
TRIM51GP,0,1,321,322,-1
HCLS1,10,11,301,322,-1
UGT2A1,4,5,313,322,-1
EXOSC5,11,12,299,322,-1
PEAR1,2,3,317,322,-1
PLAGL2,5,6,311,322,-1
PCOLCE,4,5,313,322,-1
CHST5,6,7,309,322,-1
RNASE9,0,1,321,322,-1
SBF2,7,8,307,322,-1
IL13RA2,2,3,317,322,-1
CALML3,0,1,321,322,-1
IL13RA1,2,3,317,322,-1
MAN1C1,2,3,317,322,-1
ENTHD1,0,1,321,322,-1
IFNA2,0,1,321,322,-1
TMEM165,9,10,303,322,-1
TASP1,6,7,309,322,-1
IL17REL,1,2,319,322,-1
ATG9B,4,5,313,322,-1
FNIP1,5,6,311,322,-1
MAP3K21,3,4,315,322,-1
PKN3,3,4,315,322,-1
RSAD1,8,9,305,322,-1
TUBGCP6,9,10,303,322,-1
MAP3K19,6,7,309,322,-1
MAPK4,5,6,311,322,-1
TIMM23B,3,4,315,322,-1
ZNF474,17,18,287,322,-1
MYH13,0,1,321,322,-1
MYH11,3,4,315,322,-1
ARSL,5,6,311,322,-1
RPL37,9,10,303,322,-1
RRM2B,20,21,281,322,-1
LRRK2,1,2,319,322,-1
DMGDH,4,5,313,322,-1
CCDC137,6,7,309,322,-1
EN1,3,4,315,322,-1
TEX55,1,2,319,322,-1
CHL1,3,4,315,322,-1
TIGIT,22,23,277,322,-1
GFER,6,7,309,322,-1
IGHV5-10-1,4,5,313,322,-1
OR3A3,2,3,317,322,-1
LY75,0,1,321,322,-1
FGFBP2,2,3,317,322,-1
PCDHB1,3,4,315,322,-1
DNAH5,2,3,317,322,-1
TYR,0,1,321,322,-1
IGKJ4,0,1,321,322,-1
DMAC1,5,6,311,322,-1
FER1L6,1,2,319,322,-1
TINAGL1,6,7,309,322,-1
CCDC167,14,15,293,322,-1
TERT,1,2,319,322,-1
CHIT1,1,2,319,322,-1
ZNF140,5,6,311,322,-1
IGKV1-9,4,5,313,322,-1
RPL22L1,5,6,311,322,-1
ZNF136,8,9,305,322,-1
DLK2,5,6,311,322,-1
DNAJB11,8,9,305,322,-1
POF1B,2,3,317,322,-1
RSPH4A,10,11,301,322,-1
OR2K2,6,7,309,322,-1
CCDC15,3,4,315,322,-1
HTR4,2,3,317,322,-1
TEX101,9,10,303,322,-1
LYSMD4,8,9,305,322,-1
NKPD1,2,3,317,322,-1
DNAJA3,5,6,311,322,-1
MYH2,3,4,315,322,-1
IGKV1-17,5,6,311,322,-1
ACSM2A,3,4,315,322,-1
DNAI3,15,16,291,322,-1
POC1B-GALNT4,27,28,267,322,-1
NRSN2,13,14,295,322,-1
MUCL1,12,13,297,322,-1
ZNF134,8,9,305,322,-1
AMZ1,5,6,311,322,-1
TREML4,5,6,311,322,-1
GFOD1,6,7,309,322,-1
ASIC2,0,1,321,322,-1
RHD,5,6,311,322,-1
PNMA3,1,2,319,322,-1
CNGB3,14,15,293,322,-1
OR10Q1,0,1,321,322,-1
PCDHB16,6,7,309,322,-1
MYD88,3,4,315,322,-1
LTB4R2,8,9,305,322,-1
PCDHGA10,3,4,315,322,-1
THRB,6,7,309,322,-1
PNLIPRP2,0,1,321,322,-1
IGHV3-43,7,8,307,322,-1
ANXA10,2,3,317,322,-1
ZNF430,6,7,309,322,-1
RPRM,3,4,315,322,-1
IGHV1OR15-9,3,4,315,322,-1
ANKRD20A1,8,9,305,322,-1
A4GNT,1,2,319,322,-1
THAP7,10,11,301,322,-1
CLGN,4,5,313,322,-1
IGHV2-70,3,4,315,322,-1
THBD,2,3,317,322,-1
HYI,8,9,305,322,-1
LUM,4,5,313,322,-1
TXNDC11,4,5,313,322,-1
CBY3,10,11,301,322,-1
PCDHB7,1,2,319,322,-1
CC2D1B,3,4,315,322,-1
ACP4,8,9,305,322,-1
HLA-DQB2,8,9,305,322,-1
PNMA6A,6,7,309,322,-1
TGFA,5,6,311,322,-1
CCL1,0,1,321,322,-1
CCL11,0,1,321,322,-1
TFEC,2,3,317,322,-1
IGHV4-28,3,4,315,322,-1
DMP1,0,1,321,322,-1
PCDHB12,3,4,315,322,-1
LRTOMT,4,5,313,322,-1
PCDHB13,2,3,317,322,-1
PLXND1,10,11,301,322,-1
TXNRD3,6,7,309,322,-1
DHRS13,6,7,309,322,-1
TRDJ2,0,1,321,322,-1
RHOBTB1,3,4,315,322,-1
CNGA4,3,4,315,322,-1
NIPA1,6,7,309,322,-1
IGHV3OR16-10,2,3,317,322,-1
PM20D2,5,6,311,322,-1
MAP7D3,2,3,317,322,-1
CCDC113,4,5,313,322,-1
OR4A16,0,1,321,322,-1
IGHV3-74,3,4,315,322,-1
PCDHB15,8,9,305,322,-1
TGIF1,15,16,291,322,-1
TSPYL6,0,1,321,322,-1
ERICH1,6,7,309,322,-1
CXCR6,7,8,307,322,-1
RSPO4,3,4,315,322,-1
CASR,1,2,319,322,-1
ALG10,6,7,309,322,-1
CYP2U1,1,2,319,322,-1
ROBO4,1,2,319,322,-1
S100A5,28,29,265,322,-1
ZSCAN2,4,5,313,322,-1
MYL9,2,3,317,322,-1
OR2T5,0,1,321,322,-1
TCEAL8,5,6,311,322,-1
ZNF491,3,4,315,322,-1
ACTL9,0,1,321,322,-1
IGF2BP3,8,9,305,322,-1
TUBA3D,11,12,299,322,-1
IGLV3-12,2,3,317,322,-1
TUBA3E,8,9,305,322,-1
GGPS1,3,4,315,322,-1
NLE1,7,8,307,322,-1
UBE2U,10,11,301,322,-1
IGLV2-33,5,6,311,322,-1
NT5C1A,6,7,309,322,-1
RIOK2,7,8,307,322,-1
CHRNB1,4,5,313,322,-1
RFPL4B,2,3,317,322,-1
HNF1B,2,3,317,322,-1
OR2J1,1,2,319,322,-1
CCN5,4,5,313,322,-1
FCRL1,0,1,321,322,-1
GGCT,5,6,311,322,-1
NIF3L1,10,11,301,322,-1
PCGF1,8,9,305,322,-1
CNOT11,5,6,311,322,-1
ANGPTL1,11,12,299,322,-1
CARD6,2,3,317,322,-1
IGLV3-32,2,3,317,322,-1
PENK,5,6,311,322,-1
MARCHF9,6,7,309,322,-1
SAAL1,7,8,307,322,-1
TRBV27,4,5,313,322,-1
ZNF184,8,9,305,322,-1
GHR,2,3,317,322,-1
TBX2,5,6,311,322,-1
EOLA1,4,5,313,322,-1
CXCL2,10,11,301,322,-1
ACTR1B,9,10,303,322,-1
RIPOR3,6,7,309,322,-1
ANGPTL8,23,24,275,322,-1
S1PR2,5,6,311,322,-1
EPO,6,7,309,322,-1
GALNT7,8,9,305,322,-1
ABHD10,6,7,309,322,-1
ZNF180,6,7,309,322,-1
TMBIM4,5,6,311,322,-1
DNAJC22,3,4,315,322,-1
TST,6,7,309,322,-1
TMA16,6,7,309,322,-1
PCK2,9,10,303,322,-1
IGF1,4,5,313,322,-1
ATOH8,1,2,319,322,-1
NT5C1B,7,8,307,322,-1
OR2T4,1,2,319,322,-1
ALKAL2,18,19,285,322,-1
HAUS1,6,7,309,322,-1
OR10A2,1,2,319,322,-1
ATG4C,5,6,311,322,-1
IGKV5-2,1,2,319,322,-1
TLCD4-RWDD3,26,27,269,322,-1
DLGAP3,1,2,319,322,-1
TRGJ2,1,2,319,322,-1
PEDS1,7,8,307,322,-1
RIMBP2,3,4,315,322,-1
RILPL2,5,6,311,322,-1
CCL5,3,4,315,322,-1
H2BC9,9,10,303,322,-1
CLIC3,14,15,293,322,-1
CHEK2,3,4,315,322,-1
HTR1E,0,1,321,322,-1
ZNF416,6,7,309,322,-1
RTL6,9,10,303,322,-1
GAPDHS,10,11,301,322,-1
MTUS2,7,8,307,322,-1
F12,3,4,315,322,-1
CCDC170,3,4,315,322,-1
HTR1F,4,5,313,322,-1
DNAJB8,0,1,321,322,-1
RTF1,7,8,307,322,-1
MAPKAPK3,8,9,305,322,-1
MUC16,0,1,321,322,-1
HEBP2,8,9,305,322,-1
CHRNA6,3,4,315,322,-1
LRRC7,2,3,317,322,-1
CASQ2,2,3,317,322,-1
NXNL2,10,11,301,322,-1
POLN,9,10,303,322,-1
NINJ1,12,13,297,322,-1
OR10D3,0,1,321,322,-1
CYP2R1,4,5,313,322,-1
TCP11,10,11,301,322,-1
CYP2J2,3,4,315,322,-1
TLR5,7,8,307,322,-1
ALKBH4,5,6,311,322,-1
RORB,3,4,315,322,-1
RORC,3,4,315,322,-1
CARNS1,1,2,319,322,-1
TLR10,4,5,313,322,-1
IGLJ7,0,1,321,322,-1
ALKBH8,4,5,313,322,-1
TRIM49B,2,3,317,322,-1
NKX2-6,2,3,317,322,-1
RTP1,2,3,317,322,-1
ZFY,1,2,319,322,-1
CT47A7,4,5,313,322,-1
PELP1,6,7,309,322,-1
PLA2R1,0,1,321,322,-1
CCDC177,2,3,317,322,-1
DNAJC13,7,8,307,322,-1
TMEM239,1,2,319,322,-1
LRRC42,8,9,305,322,-1
CASP14,0,1,321,322,-1
OR2L3,2,3,317,322,-1
ATG10,3,4,315,322,-1
NYAP2,2,3,317,322,-1
C14orf180,1,2,319,322,-1
IQCJ-SCHIP1,7,8,307,322,-1
VENTX,2,3,317,322,-1
RABGGTA,10,11,301,322,-1
TRPM3,2,3,317,322,-1
ABHD18,4,5,313,322,-1
COL6A6,4,5,313,322,-1
SLAMF9,10,11,301,322,-1
C1QL2,1,2,319,322,-1
AGAP4,3,4,315,322,-1
KRTAP8-1,3,4,315,322,-1
TRAJ49,2,3,317,322,-1
KRTAP6-3,1,2,319,322,-1
NCCRP1,3,4,315,322,-1
OR5H2,1,2,319,322,-1
KEL,5,6,311,322,-1
DEFB107B,4,5,313,322,-1
SOX15,11,12,299,322,-1
SOX14,0,1,321,322,-1
C1orf94,0,1,321,322,-1
SLC12A8,4,5,313,322,-1
SP6,2,3,317,322,-1
NPFFR2,5,6,311,322,-1
OR5AN1,0,1,321,322,-1
SPACA1,0,1,321,322,-1
SPANXN2,1,2,319,322,-1
FAM90A18P,0,1,321,322,-1
ADCYAP1,0,1,321,322,-1
RAC2,11,12,299,322,-1
TOR1A,5,6,311,322,-1
NPEPL1,8,9,305,322,-1
PRRG3,8,9,305,322,-1
SPAG6,10,11,301,322,-1
TRAJ53,1,2,319,322,-1
SPAG16,8,9,305,322,-1
HPGDS,0,1,321,322,-1
HPGD,3,4,315,322,-1
TOR2A,9,10,303,322,-1
SPACA9,4,5,313,322,-1
OSMR,4,5,313,322,-1
CEBPB,7,8,307,322,-1
ZNF747,3,4,315,322,-1
SOWAHB,3,4,315,322,-1
PRSS45P,4,5,313,322,-1
CREB3L1,8,9,305,322,-1
C1orf68,1,2,319,322,-1
VSIG10L2,1,2,319,322,-1
KRTAP4-2,0,1,321,322,-1
RAB42,4,5,313,322,-1
SLC1A1,6,7,309,322,-1
MOCS3,2,3,317,322,-1
ECHDC2,6,7,309,322,-1
CLRN1,1,2,319,322,-1
SNX10,5,6,311,322,-1
SLC1A7,2,3,317,322,-1
VSTM2A,1,2,319,322,-1
TRAJ32,1,2,319,322,-1
TP73,6,7,309,322,-1
OLFM4,2,3,317,322,-1
SLC22A18,10,11,301,322,-1
C1orf158,4,5,313,322,-1
OLFM3,1,2,319,322,-1
EBLN2,7,8,307,322,-1
RAB43,9,10,303,322,-1
CDAN1,7,8,307,322,-1
KIF15,5,6,311,322,-1
TRAJ4,2,3,317,322,-1
SLC15A1,2,3,317,322,-1
TRAJ43,0,1,321,322,-1
MORC1,0,1,321,322,-1
CD93,0,1,321,322,-1
HFE,2,3,317,322,-1
SLC16A12,5,6,311,322,-1
CLEC12A,2,3,317,322,-1
TRAJ38,2,3,317,322,-1
PRYP3,2,3,317,322,-1
SOCS5,6,7,309,322,-1
COL9A3,10,11,301,322,-1
CST8,0,1,321,322,-1
HPCAL1,5,6,311,322,-1
APOA2,31,32,259,322,-1
SNX33,8,9,305,322,-1
XAGE5,18,19,285,322,-1
PRR5-ARHGAP8,11,12,299,322,-1
PRR4,55,56,211,322,-1
BMX,1,2,319,322,-1
AGO4,3,4,315,322,-1
KCNJ15,4,5,313,322,-1
ZNF727,0,1,321,322,-1
TACC2,7,8,307,322,-1
CENPE,4,5,313,322,-1
